-1.9125 0.0111148 0.000516667
-1.8875 0.0133197 0.000517222
-1.8625 0.0158934 0.000362046
-1.8375 0.0188115 0.000637437
-1.8125 0.0233115 0.000560334
-1.7875 0.0262787 0.000616566
-1.7625 0.0307623 0.000837372
-1.7375 0.0360328 0.000815366
-1.7125 0.0416393 0.000853011
-1.6875 0.0477131 0.00110315
-1.6625 0.0551721 0.000952971
-1.6375 0.0626803 0.0014617
-1.6125 0.070459 0.00133194
-1.5875 0.0809426 0.0016114
-1.5625 0.0896393 0.00195576
-1.5375 0.102852 0.00204035
-1.5125 0.112 0.0019072
-1.4875 0.124098 0.0023471
-1.4625 0.13627 0.00265014
-1.4375 0.149262 0.00191833
-1.4125 0.164213 0.00277945
-1.3875 0.175508 0.00287017
-1.3625 0.19123 0.00374961
-1.3375 0.203918 0.00326604
-1.3125 0.212795 0.0036297
-1.2875 0.229385 0.00399946
-1.2625 0.239975 0.00340858
-1.2375 0.25509 0.00478053
-1.2125 0.269402 0.00341736
-1.1875 0.279254 0.0041403
-1.1625 0.294082 0.00378449
-1.1375 0.304566 0.00390524
-1.1125 0.314377 0.00482186
-1.0875 0.326418 0.00443922
-1.0625 0.336107 0.00497825
-1.0375 0.345844 0.00497479
-1.0125 0.355025 0.00452055
-0.9875 0.361836 0.00468671
-0.9625 0.36641 0.00438167
-0.9375 0.377393 0.00476788
-0.9125 0.376926 0.00487761
-0.8875 0.387738 0.00334007
-0.8625 0.388656 0.00421389
-0.8375 0.389516 0.0046355
-0.8125 0.388779 0.00423698
-0.7875 0.391418 0.00350784
-0.7625 0.386664 0.0033059
-0.7375 0.388738 0.00279663
-0.7125 0.390754 0.00431081
-0.6875 0.387393 0.00357903
-0.6625 0.385156 0.00355563
-0.6375 0.384697 0.00432784
-0.6125 0.384336 0.00397284
-0.5875 0.380607 0.00402148
-0.5625 0.381082 0.0041771
-0.5375 0.371 0.00356682
-0.5125 0.368746 0.00416675
-0.4875 0.364639 0.00358708
-0.4625 0.362262 0.00396677
-0.4375 0.353467 0.00329715
-0.4125 0.351492 0.00377932
-0.3875 0.34882 0.0042789
-0.3625 0.345738 0.00328473
-0.3375 0.337721 0.00335481
-0.3125 0.333303 0.00312602
-0.2875 0.332631 0.00355177
-0.2625 0.324598 0.00321801
-0.2375 0.323689 0.00272825
-0.2125 0.321779 0.00281044
-0.1875 0.31877 0.00267325
-0.1625 0.314598 0.00337379
-0.1375 0.310738 0.00226338
-0.1125 0.309344 0.00268717
-0.0875 0.31009 0.00242561
-0.0625 0.305762 0.00203177
-0.0375 0.306279 0.00283898
-0.0125 0.307689 0.00258564
0.0125 0.308623 0.00249588
0.0375 0.306984 0.00267789
0.0625 0.309623 0.00247463
0.0875 0.311885 0.00256515
0.1125 0.310975 0.00233808
0.1375 0.316672 0.00280687
0.1625 0.317836 0.00222013
0.1875 0.319115 0.00258012
0.2125 0.323303 0.00298751
0.2375 0.323992 0.00318035
0.2625 0.33032 0.00286235
0.2875 0.331828 0.00279464
0.3125 0.334098 0.00339261
0.3375 0.338664 0.00325449
0.3625 0.338893 0.00339773
0.3875 0.342713 0.00276968
0.4125 0.350607 0.00352267
0.4375 0.354402 0.00276317
0.4625 0.359205 0.00369417
0.4875 0.359943 0.00357357
0.5125 0.366598 0.00357959
0.5375 0.371648 0.00429345
0.5625 0.374852 0.00351773
0.5875 0.377754 0.00392886
0.6125 0.376328 0.00346312
0.6375 0.383066 0.00434632
0.6625 0.385656 0.00407004
0.6875 0.387025 0.00424799
0.7125 0.390057 0.00438334
0.7375 0.389434 0.00410857
0.7625 0.390049 0.00377477
0.7875 0.389828 0.00454432
0.8125 0.39009 0.00483727
0.8375 0.387943 0.00393594
0.8625 0.384402 0.00429834
0.8875 0.385787 0.00388698
0.9125 0.380402 0.00413813
0.9375 0.371377 0.00405171
0.9625 0.366516 0.00485507
0.9875 0.356811 0.00402848
1.0125 0.351631 0.00325563
1.0375 0.343689 0.00400142
1.0625 0.332443 0.00375175
1.0875 0.325287 0.0035316
1.1125 0.316959 0.00386523
1.1375 0.307795 0.00343765
1.1625 0.294516 0.00361609
1.1875 0.279672 0.00353665
1.2125 0.266467 0.00291228
1.2375 0.255934 0.00354784
1.2625 0.242262 0.00382548
1.2875 0.225631 0.00304872
1.3125 0.212344 0.00291928
1.3375 0.197885 0.00276498
1.3625 0.185213 0.00324076
1.3875 0.171156 0.00314339
1.4125 0.15918 0.00278809
1.4375 0.147393 0.00367805
1.4625 0.134016 0.00289091
1.4875 0.126049 0.00287486
1.5125 0.114803 0.00298257
1.5375 0.104238 0.00229494
1.5625 0.0922541 0.00229727
1.5875 0.0836393 0.00234986
1.6125 0.0735164 0.00195884
1.6375 0.0655656 0.00187937
1.6625 0.0574016 0.00189641
1.6875 0.0508361 0.0016465
1.7125 0.044959 0.00147135
1.7375 0.0380738 0.00128461
1.7625 0.0331066 0.000848784
1.7875 0.0278197 0.0009992
1.8125 0.022877 0.000785644
1.8375 0.0192623 0.000721358
1.8625 0.0161066 0.000703475
1.8875 0.0139426 0.000553564
1.9125 0.0117869 0.000626918
1.9375 0.00940984 0.000536043
1.9625 0.00845902 0.000435492
1.9875 0.00659016 0.000358338
2.0125 0.00517213 0.00032694
2.0375 0.00393443 0.000233858
2.0625 0.00306557 0.000223306
2.0875 0.00245902 0.000262295
2.1125 0.00177869 0.000151262
2.1375 0.00157377 0.000178606
2.1625 0.00131148 0.00012592
2.1875 0.000811475 0.000110868
2.2125 0.000852459 0.000104713
2.2375 0.000606557 9.2081e-05
2.2625 0.000516393 0.000114329
2.2875 0.000311475 8.58898e-05
2.3125 0.000270492 6.78647e-05
2.3375 0.000196721 7.10803e-05
2.3625 0.000204918 7.41112e-05
2.3875 0.000163934 8.27828e-05
2.4125 9.01639e-05 2.94968e-05
2.4375 2.45902e-05 1.30891e-05
2.4625 6.55738e-05 4.24334e-05
2.4875 4.09836e-05 2.28187e-05
2.5125 4.09836e-05 2.80969e-05
2.5375 5.7377e-05 5.59242e-05
2.5625 1.63934e-05 1.09971e-05
2.5875 8.19672e-06 7.98918e-06
2.6125 2.45902e-05 1.74842e-05
2.6375 0 0
2.6625 0 0
2.6875 0 0
2.7125 0 0
2.7375 0 0
2.7625 0 0
2.7875 0 0
2.8125 0 0
2.8375 0 0
2.8625 0 0
2.8875 0 0
2.9125 0 0
2.9375 0 0
2.9625 0 0
2.9875 0 0
3.0125 0 0
3.0375 0 0
3.0625 0 0
3.0875 0 0
3.1125 0 0
3.1375 0 0
3.1625 0 0
3.1875 0 0
3.2125 0 0
3.2375 0 0
3.2625 0 0
3.2875 0 0
3.3125 0 0
3.3375 0 0
3.3625 0 0
3.3875 0 0
3.4125 0 0
3.4375 0 0
3.4625 0 0
3.4875 0 0
3.5125 0 0
3.5375 0 0
3.5625 0 0
3.5875 0 0
3.6125 0 0
3.6375 0 0
3.6625 0 0
3.6875 0 0
3.7125 0 0
3.7375 0 0
3.7625 0 0
3.7875 0 0
3.8125 0 0
3.8375 0 0
3.8625 0 0
3.8875 0 0
3.9125 0 0
3.9375 0 0
3.9625 0 0
3.9875 0 0
4.0125 0 0
4.0375 0 0
4.0625 0 0
4.0875 0 0
4.1125 0 0
4.1375 0 0
4.1625 0 0
4.1875 0 0
4.2125 0 0
4.2375 0 0
4.2625 0 0
4.2875 0 0
4.3125 0 0
4.3375 0 0
4.3625 0 0
4.3875 0 0
4.4125 0 0
4.4375 0 0
4.4625 0 0
4.4875 0 0
4.5125 0 0
4.5375 0 0
4.5625 0 0
4.5875 0 0
4.6125 0 0
4.6375 0 0
4.6625 0 0
4.6875 0 0
4.7125 0 0
4.7375 0 0
4.7625 0 0
4.7875 0 0
4.8125 0 0
4.8375 0 0
4.8625 0 0
4.8875 0 0
4.9125 0 0
4.9375 0 0
4.9625 0 0
4.9875 0 0
